sequence_1062	GO:0065003	0.141
sequence_1062	GO:1901135	0.147
sequence_1062	GO:1901137	0.131
sequence_1062	GO:0019637	0.192
sequence_1062	GO:0009117	0.305
sequence_1062	GO:0055086	0.200
sequence_1062	GO:0090407	0.175
sequence_1062	GO:0006753	0.296
sequence_1062	GO:0009165	0.237
sequence_1062	GO:1901293	0.262
sequence_1062	GO:0046390	0.260
sequence_1062	GO:0009152	0.268
sequence_1062	GO:0072521	0.274
sequence_1062	GO:0019693	0.287
sequence_1062	GO:0006163	0.297
sequence_1062	GO:0009150	0.287
sequence_1062	GO:0006164	0.279
sequence_1062	GO:0072522	0.270
sequence_1062	GO:0009259	0.284
sequence_1062	GO:0009260	0.255
sequence_1062	GO:0046034	0.242
sequence_1062	GO:0009206	0.240
sequence_1062	GO:0009141	0.190
sequence_1062	GO:0009145	0.238
sequence_1062	GO:0009142	0.239
sequence_1062	GO:0009201	0.243
sequence_1062	GO:0009144	0.212
sequence_1062	GO:0006754	0.233
sequence_1062	GO:0009205	0.219
sequence_1062	GO:0009199	0.221
sequence_1062	GO:0015985	0.225
sequence_1062	GO:1902600	0.340
sequence_1062	GO:0015986	0.214
sequence_1380	GO:0042221	0.131
sequence_1380	GO:0050794	0.171
sequence_1380	GO:0009987	0.847
sequence_1380	GO:0051716	0.119
sequence_1380	GO:0065007	0.336
sequence_1380	GO:0050789	0.195
sequence_1380	GO:0050896	0.351
sequence_1380	GO:0008152	0.234
sequence_1380	GO:0071840	0.159
sequence_1380	GO:0016043	0.163
sequence_1380	GO:0006950	0.183
sequence_1380	GO:0051179	0.448
sequence_1380	GO:0051234	0.440
sequence_1380	GO:0006810	0.456
sequence_1380	GO:0071704	0.169
sequence_1380	GO:0009605	0.138
sequence_1380	GO:1901564	0.280
sequence_1380	GO:0006807	0.252
sequence_1380	GO:0044238	0.132
sequence_1380	GO:0044237	0.280
sequence_1380	GO:0044271	0.127
sequence_1380	GO:0006725	0.123
sequence_1380	GO:0034641	0.161
sequence_1380	GO:0009058	0.121
sequence_1380	GO:0044249	0.106
sequence_1380	GO:0034654	0.107
sequence_1380	GO:0046483	0.115
sequence_1380	GO:0006139	0.135
sequence_1380	GO:0006812	0.397
sequence_1380	GO:0098662	0.368
sequence_1380	GO:0065008	0.106
sequence_1380	GO:0098655	0.399
sequence_1380	GO:0098660	0.351
sequence_1380	GO:0034220	0.340
sequence_1380	GO:0055085	0.391
sequence_1380	GO:0006811	0.310
sequence_1380	GO:0022607	0.107
sequence_1380	GO:1901566	0.182
sequence_1380	GO:0043933	0.133
sequence_1380	GO:0044281	0.159
sequence_1380	GO:0065003	0.140
sequence_1380	GO:1901135	0.141
sequence_1380	GO:1901137	0.125
sequence_1380	GO:0019637	0.183
sequence_1380	GO:0009117	0.283
sequence_1380	GO:0055086	0.187
sequence_1380	GO:0090407	0.169
sequence_1380	GO:0006753	0.275
sequence_1380	GO:0009165	0.223
sequence_1380	GO:1901293	0.247
sequence_1380	GO:0046390	0.243
sequence_1380	GO:0009152	0.252
sequence_1380	GO:0072521	0.255
sequence_1380	GO:0019693	0.266
sequence_1380	GO:0006163	0.276
sequence_1380	GO:0009150	0.267
sequence_1380	GO:0006164	0.262
sequence_1380	GO:0072522	0.252
sequence_1380	GO:0009259	0.264
sequence_1380	GO:0009260	0.239
sequence_1380	GO:0046034	0.227
sequence_1380	GO:0009206	0.233
sequence_1380	GO:0009141	0.185
sequence_1380	GO:0009145	0.231
sequence_1380	GO:0009142	0.231
sequence_1380	GO:0009201	0.236
sequence_1380	GO:0009144	0.205
sequence_1380	GO:0006754	0.226
sequence_1380	GO:0009205	0.213
sequence_1380	GO:0009199	0.216
sequence_1380	GO:0015985	0.222
sequence_1380	GO:1902600	0.338
sequence_1380	GO:0015986	0.210
sequence_1661	GO:0042221	0.140
sequence_1661	GO:0050794	0.178
sequence_1661	GO:0009987	0.846
sequence_1661	GO:0051716	0.123
sequence_1661	GO:0065007	0.342
sequence_1661	GO:0007154	0.101
sequence_1661	GO:0050789	0.202
sequence_1661	GO:0050896	0.364
sequence_1661	GO:0008152	0.236
sequence_1661	GO:0071840	0.155
sequence_1661	GO:0016043	0.161
sequence_1661	GO:0006950	0.189
sequence_1661	GO:0051179	0.462
sequence_1661	GO:0051234	0.456
sequence_1661	GO:0006810	0.470
sequence_1661	GO:0071704	0.170
sequence_1661	GO:0009605	0.144
sequence_1661	GO:1901564	0.273
sequence_1661	GO:0044419	0.104
sequence_1661	GO:0006807	0.251
sequence_1661	GO:0044238	0.132
sequence_1661	GO:0065009	0.104
sequence_1661	GO:0044237	0.279
sequence_1661	GO:1901576	0.103
sequence_1661	GO:0044271	0.133
sequence_1661	GO:0006725	0.130
sequence_1661	GO:0034641	0.170
sequence_1661	GO:0009058	0.125
sequence_1661	GO:0044249	0.110
sequence_1661	GO:0034654	0.116
sequence_1661	GO:0046483	0.121
sequence_1661	GO:0006139	0.143
sequence_1661	GO:0006812	0.408
sequence_1661	GO:0098662	0.379
sequence_1661	GO:0065008	0.112
sequence_1661	GO:0098655	0.412
sequence_1661	GO:0098660	0.361
sequence_1661	GO:0034220	0.357
sequence_1661	GO:0055085	0.406
sequence_1661	GO:0006811	0.327
sequence_1661	GO:0022607	0.106
sequence_1661	GO:1901566	0.181
sequence_1661	GO:0043933	0.134
sequence_1661	GO:0044281	0.168
sequence_1661	GO:0065003	0.141
sequence_1661	GO:1901135	0.147
sequence_1661	GO:1901137	0.131
sequence_1661	GO:0019637	0.192
sequence_1661	GO:0009117	0.305
sequence_1661	GO:0055086	0.200
sequence_1661	GO:0090407	0.175
sequence_1661	GO:0006753	0.296
sequence_1661	GO:0009165	0.237
sequence_1661	GO:1901293	0.262
sequence_1661	GO:0046390	0.260
sequence_1661	GO:0009152	0.268
sequence_1661	GO:0072521	0.274
sequence_1661	GO:0019693	0.287
sequence_1661	GO:0006163	0.297
sequence_1661	GO:0009150	0.287
sequence_1661	GO:0006164	0.279
sequence_1661	GO:0072522	0.270
sequence_1661	GO:0009259	0.284
sequence_1661	GO:0009260	0.255
sequence_1661	GO:0046034	0.242
sequence_1661	GO:0009206	0.240
sequence_1661	GO:0009141	0.190
sequence_1661	GO:0009145	0.238
sequence_1661	GO:0009142	0.239
sequence_1661	GO:0009201	0.243
sequence_1661	GO:0009144	0.212
sequence_1661	GO:0006754	0.233
sequence_1661	GO:0009205	0.219
sequence_1661	GO:0009199	0.221
sequence_1661	GO:0015985	0.225
sequence_1661	GO:1902600	0.340
sequence_1661	GO:0015986	0.214
sequence_1985	GO:0042221	0.140
sequence_1985	GO:0050794	0.178
sequence_1985	GO:0009987	0.846
sequence_1985	GO:0051716	0.123
sequence_1985	GO:0065007	0.342
sequence_1985	GO:0007154	0.101
sequence_1985	GO:0050789	0.202
sequence_1985	GO:0050896	0.364
sequence_1985	GO:0008152	0.236
sequence_1985	GO:0071840	0.155
sequence_1985	GO:0016043	0.161
sequence_1985	GO:0006950	0.189
sequence_1985	GO:0051179	0.462
sequence_1985	GO:0051234	0.456
sequence_1985	GO:0006810	0.470
sequence_1985	GO:0071704	0.170
sequence_1985	GO:0009605	0.144
sequence_1985	GO:1901564	0.273
sequence_1985	GO:0044419	0.104
sequence_1985	GO:0006807	0.251
sequence_1985	GO:0044238	0.132
sequence_1985	GO:0065009	0.104
sequence_1985	GO:0044237	0.279
sequence_1985	GO:1901576	0.103
sequence_1985	GO:0044271	0.133
sequence_1985	GO:0006725	0.130
sequence_1985	GO:0034641	0.170
sequence_1985	GO:0009058	0.125
sequence_1985	GO:0044249	0.110
sequence_1985	GO:0034654	0.116
sequence_1985	GO:0046483	0.121
sequence_1985	GO:0006139	0.143
sequence_1985	GO:0006812	0.408
sequence_1985	GO:0098662	0.379
sequence_1985	GO:0065008	0.112
sequence_1985	GO:0098655	0.412
sequence_1985	GO:0098660	0.361
sequence_1985	GO:0034220	0.357
sequence_1985	GO:0055085	0.406
sequence_1985	GO:0006811	0.327
sequence_1985	GO:0022607	0.106
sequence_1985	GO:1901566	0.181
sequence_1985	GO:0043933	0.134
sequence_1985	GO:0044281	0.168
sequence_1985	GO:0065003	0.141
sequence_1985	GO:1901135	0.147
sequence_1985	GO:1901137	0.131
sequence_1985	GO:0019637	0.192
sequence_1985	GO:0009117	0.305
sequence_1985	GO:0055086	0.200
sequence_1985	GO:0090407	0.175
sequence_1985	GO:0006753	0.296
sequence_1985	GO:0009165	0.237
sequence_1985	GO:1901293	0.262
sequence_1985	GO:0046390	0.260
sequence_1985	GO:0009152	0.268
sequence_1985	GO:0072521	0.274
sequence_1985	GO:0019693	0.287
sequence_1985	GO:0006163	0.297
sequence_1985	GO:0009150	0.287
sequence_1985	GO:0006164	0.279
sequence_1985	GO:0072522	0.270
sequence_1985	GO:0009259	0.284
sequence_1985	GO:0009260	0.255
sequence_1985	GO:0046034	0.242
sequence_1985	GO:0009206	0.240
sequence_1985	GO:0009141	0.190
sequence_1985	GO:0009145	0.238
sequence_1985	GO:0009142	0.239
sequence_1985	GO:0009201	0.243
sequence_1985	GO:0009144	0.212
sequence_1985	GO:0006754	0.233
sequence_1985	GO:0009205	0.219
sequence_1985	GO:0009199	0.221
sequence_1985	GO:0015985	0.225
sequence_1985	GO:1902600	0.340
sequence_1985	GO:0015986	0.214
sequence_1362	GO:0048856	0.142
sequence_1362	GO:0032502	0.158
sequence_1362	GO:0050794	0.198
sequence_1362	GO:0009987	0.957
sequence_1362	GO:0065007	0.355
sequence_1362	GO:0050789	0.208
sequence_1362	GO:0050896	0.141
sequence_1362	GO:0008152	0.283
sequence_1362	GO:0071840	0.469
sequence_1362	GO:0045184	0.146
sequence_1362	GO:0016043	0.522
sequence_1362	GO:0051641	0.342
sequence_1362	GO:0071705	0.175
sequence_1362	GO:0071702	0.111
sequence_1362	GO:0008104	0.240
sequence_1362	GO:0015031	0.105
sequence_1362	GO:0006996	0.358
sequence_1362	GO:0070727	0.161
sequence_1362	GO:0034613	0.169
sequence_1362	GO:0033036	0.169
sequence_1362	GO:0051179	0.840
sequence_1362	GO:0051649	0.269
sequence_1362	GO:0046907	0.164
sequence_1362	GO:0051234	0.794
sequence_1362	GO:0006810	0.780
sequence_1362	GO:0043170	0.125
sequence_1362	GO:0071704	0.208
sequence_1362	GO:0032879	0.106
sequence_1362	GO:0033365	0.113
sequence_1362	GO:0048518	0.116
sequence_1362	GO:1901564	0.382
sequence_1362	GO:0006807	0.363
sequence_1362	GO:0019538	0.141
sequence_1362	GO:0044238	0.187
sequence_1362	GO:0006793	0.166
sequence_1362	GO:0044267	0.112
sequence_1362	GO:0044260	0.124
sequence_1362	GO:0006796	0.160
sequence_1362	GO:0044237	0.287
sequence_1362	GO:1901576	0.176
sequence_1362	GO:0044271	0.232
sequence_1362	GO:0006725	0.118
sequence_1362	GO:0034641	0.173
sequence_1362	GO:0009058	0.205
sequence_1362	GO:0044249	0.204
sequence_1362	GO:1901362	0.116
sequence_1362	GO:0034654	0.255
sequence_1362	GO:0019438	0.176
sequence_1362	GO:0046483	0.126
sequence_1362	GO:0006139	0.164
sequence_1362	GO:0018130	0.181
sequence_1362	GO:0048522	0.114
sequence_1362	GO:0006928	0.165
sequence_1362	GO:0006812	0.766
sequence_1362	GO:0098662	0.790
sequence_1362	GO:0098771	0.109
sequence_1362	GO:0065008	0.195
sequence_1362	GO:0019725	0.127
sequence_1362	GO:0098655	0.797
sequence_1362	GO:0042592	0.129
sequence_1362	GO:0098660	0.777
sequence_1362	GO:0030003	0.122
sequence_1362	GO:0030001	0.275
sequence_1362	GO:0034220	0.738
sequence_1362	GO:0055085	0.737
sequence_1362	GO:0048878	0.121
sequence_1362	GO:0055082	0.129
sequence_1362	GO:0055080	0.114
sequence_1362	GO:0006873	0.123
sequence_1362	GO:0050801	0.119
sequence_1362	GO:0006811	0.700
sequence_1362	GO:0022607	0.424
sequence_1362	GO:0044085	0.350
sequence_1362	GO:0061024	0.144
sequence_1362	GO:1901566	0.212
sequence_1362	GO:0043933	0.318
sequence_1362	GO:0051668	0.128
sequence_1362	GO:0072657	0.136
sequence_1362	GO:0065003	0.323
sequence_1362	GO:1901135	0.198
sequence_1362	GO:1901137	0.259
sequence_1362	GO:0034622	0.275
sequence_1362	GO:0019637	0.139
sequence_1362	GO:0009117	0.174
sequence_1362	GO:0055086	0.148
sequence_1362	GO:0090407	0.192
sequence_1362	GO:0006753	0.176
sequence_1362	GO:0009165	0.240
sequence_1362	GO:1901293	0.250
sequence_1362	GO:0046390	0.274
sequence_1362	GO:0009152	0.241
sequence_1362	GO:0072521	0.152
sequence_1362	GO:0019693	0.179
sequence_1362	GO:0006163	0.168
sequence_1362	GO:0009150	0.161
sequence_1362	GO:0006164	0.268
sequence_1362	GO:0072522	0.262
sequence_1362	GO:0009259	0.166
sequence_1362	GO:0009260	0.231
sequence_1362	GO:0046034	0.251
sequence_1362	GO:0006091	0.106
sequence_1362	GO:0009206	0.257
sequence_1362	GO:0009141	0.275
sequence_1362	GO:0009145	0.259
sequence_1362	GO:0009142	0.257
sequence_1362	GO:0009201	0.262
sequence_1362	GO:0009144	0.281
sequence_1362	GO:0006754	0.254
sequence_1362	GO:0009205	0.262
sequence_1362	GO:0009199	0.268
sequence_1362	GO:0030004	0.126
sequence_1362	GO:0015985	0.265
sequence_1362	GO:1902600	0.445
sequence_1362	GO:0015986	0.256
sequence_1362	GO:0045851	0.129
sequence_1362	GO:0051453	0.146
sequence_1362	GO:0051452	0.125
sequence_1362	GO:0030641	0.138
sequence_1362	GO:0006885	0.121
sequence_1362	GO:0071973	0.101
sequence_1362	GO:0044781	0.158
sequence_1362	GO:0044780	0.182
sequence_1362	GO:0007035	0.152
sequence_44	GO:0050794	0.172
sequence_44	GO:0009987	0.953
sequence_44	GO:0065007	0.304
sequence_44	GO:0050789	0.180
sequence_44	GO:0050896	0.127
sequence_44	GO:0008152	0.333
sequence_44	GO:0071840	0.381
sequence_44	GO:0045184	0.136
sequence_44	GO:0016043	0.408
sequence_44	GO:0051641	0.232
sequence_44	GO:0071705	0.153
sequence_44	GO:0008104	0.184
sequence_44	GO:0015031	0.103
sequence_44	GO:0006996	0.231
sequence_44	GO:0070727	0.108
sequence_44	GO:0034613	0.115
sequence_44	GO:0033036	0.110
sequence_44	GO:0051179	0.788
sequence_44	GO:0051649	0.181
sequence_44	GO:0046907	0.123
sequence_44	GO:0051234	0.741
sequence_44	GO:0006810	0.739
sequence_44	GO:0043170	0.150
sequence_44	GO:0071704	0.257
sequence_44	GO:1901564	0.416
sequence_44	GO:0006807	0.387
sequence_44	GO:0019538	0.192
sequence_44	GO:0044238	0.267
sequence_44	GO:0006793	0.157
sequence_44	GO:0044267	0.137
sequence_44	GO:0044260	0.128
sequence_44	GO:0006796	0.152
sequence_44	GO:0044237	0.337
sequence_44	GO:1901576	0.225
sequence_44	GO:0044271	0.238
sequence_44	GO:0034641	0.161
sequence_44	GO:0009058	0.239
sequence_44	GO:0044249	0.242
sequence_44	GO:1901362	0.101
sequence_44	GO:0034645	0.108
sequence_44	GO:0009059	0.106
sequence_44	GO:0034654	0.231
sequence_44	GO:0019438	0.143
sequence_44	GO:0046483	0.109
sequence_44	GO:0006139	0.152
sequence_44	GO:0018130	0.151
sequence_44	GO:0006928	0.120
sequence_44	GO:0006812	0.689
sequence_44	GO:0098662	0.716
sequence_44	GO:0098771	0.104
sequence_44	GO:0065008	0.160
sequence_44	GO:0019725	0.107
sequence_44	GO:0098655	0.709
sequence_44	GO:0042592	0.106
sequence_44	GO:0098660	0.696
sequence_44	GO:0030003	0.103
sequence_44	GO:0030001	0.172
sequence_44	GO:0034220	0.621
sequence_44	GO:0055085	0.642
sequence_44	GO:0055082	0.108
sequence_44	GO:0055080	0.104
sequence_44	GO:0006873	0.104
sequence_44	GO:0050801	0.110
sequence_44	GO:0006811	0.560
sequence_44	GO:0022607	0.319
sequence_44	GO:0044085	0.284
sequence_44	GO:0061024	0.104
sequence_44	GO:1901566	0.285
sequence_44	GO:0043933	0.232
sequence_44	GO:0065003	0.225
sequence_44	GO:1901135	0.234
sequence_44	GO:1901137	0.323
sequence_44	GO:0034622	0.159
sequence_44	GO:0019637	0.147
sequence_44	GO:0009117	0.158
sequence_44	GO:0055086	0.143
sequence_44	GO:0090407	0.227
sequence_44	GO:0006753	0.157
sequence_44	GO:0009165	0.244
sequence_44	GO:1901293	0.259
sequence_44	GO:0046390	0.269
sequence_44	GO:0009152	0.240
sequence_44	GO:0072521	0.124
sequence_44	GO:0019693	0.146
sequence_44	GO:0006163	0.140
sequence_44	GO:0009150	0.133
sequence_44	GO:0006164	0.264
sequence_44	GO:0072522	0.253
sequence_44	GO:0009259	0.135
sequence_44	GO:0009260	0.230
sequence_44	GO:0046034	0.275
sequence_44	GO:0006091	0.109
sequence_44	GO:0009206	0.317
sequence_44	GO:0009141	0.337
sequence_44	GO:0009145	0.328
sequence_44	GO:0009142	0.327
sequence_44	GO:0009201	0.328
sequence_44	GO:0009144	0.338
sequence_44	GO:0006754	0.316
sequence_44	GO:0009205	0.318
sequence_44	GO:0009199	0.332
sequence_44	GO:0009060	0.118
sequence_44	GO:0006119	0.121
sequence_44	GO:0045333	0.115
sequence_44	GO:0015985	0.340
sequence_44	GO:1902600	0.458
sequence_44	GO:0015986	0.317
sequence_44	GO:0045851	0.125
sequence_44	GO:0051453	0.141
sequence_44	GO:0051452	0.123
sequence_44	GO:0030641	0.134
sequence_44	GO:0006885	0.113
sequence_44	GO:0001539	0.101
sequence_44	GO:0019646	0.107
sequence_44	GO:0071973	0.141
sequence_44	GO:0097588	0.103
sequence_44	GO:0044781	0.211
sequence_44	GO:0044780	0.243
sequence_44	GO:0007035	0.146
sequence_322	GO:0050794	0.159
sequence_322	GO:0009987	0.956
sequence_322	GO:0065007	0.288
sequence_322	GO:0050789	0.166
sequence_322	GO:0050896	0.122
sequence_322	GO:0008152	0.343
sequence_322	GO:0071840	0.382
sequence_322	GO:0045184	0.136
sequence_322	GO:0016043	0.414
sequence_322	GO:0051641	0.233
sequence_322	GO:0071705	0.152
sequence_322	GO:0008104	0.186
sequence_322	GO:0015031	0.103
sequence_322	GO:0006996	0.243
sequence_322	GO:0070727	0.112
sequence_322	GO:0034613	0.121
sequence_322	GO:0033036	0.113
sequence_322	GO:0051179	0.779
sequence_322	GO:0051649	0.182
sequence_322	GO:0046907	0.126
sequence_322	GO:0051234	0.727
sequence_322	GO:0006810	0.725
sequence_322	GO:0043170	0.138
sequence_322	GO:0071704	0.264
sequence_322	GO:1901564	0.414
sequence_322	GO:0006807	0.382
sequence_322	GO:0019538	0.181
sequence_322	GO:0044238	0.270
sequence_322	GO:0006793	0.172
sequence_322	GO:0044267	0.131
sequence_322	GO:0044260	0.118
sequence_322	GO:0006796	0.167
sequence_322	GO:0044237	0.347
sequence_322	GO:1901576	0.227
sequence_322	GO:0044271	0.226
sequence_322	GO:0034641	0.155
sequence_322	GO:0009058	0.244
sequence_322	GO:0044249	0.245
sequence_322	GO:1901362	0.102
sequence_322	GO:0034654	0.227
sequence_322	GO:0019438	0.143
sequence_322	GO:0046483	0.109
sequence_322	GO:0006139	0.149
sequence_322	GO:0018130	0.152
sequence_322	GO:0006928	0.113
sequence_322	GO:0006812	0.655
sequence_322	GO:0098662	0.684
sequence_322	GO:0065008	0.155
sequence_322	GO:0098655	0.679
sequence_322	GO:0042592	0.100
sequence_322	GO:0098660	0.662
sequence_322	GO:0030001	0.151
sequence_322	GO:0034220	0.593
sequence_322	GO:0055085	0.619
sequence_322	GO:0055082	0.103
sequence_322	GO:0050801	0.102
sequence_322	GO:0006811	0.533
sequence_322	GO:0022607	0.318
sequence_322	GO:0044085	0.280
sequence_322	GO:0061024	0.108
sequence_322	GO:1901566	0.271
sequence_322	GO:0043933	0.228
sequence_322	GO:0065003	0.222
sequence_322	GO:1901135	0.239
sequence_322	GO:1901137	0.331
sequence_322	GO:0034622	0.162
sequence_322	GO:0019637	0.160
sequence_322	GO:0009117	0.160
sequence_322	GO:0055086	0.144
sequence_322	GO:0090407	0.244
sequence_322	GO:0006753	0.160
sequence_322	GO:0009165	0.246
sequence_322	GO:1901293	0.261
sequence_322	GO:0046390	0.271
sequence_322	GO:0009152	0.241
sequence_322	GO:0072521	0.125
sequence_322	GO:0019693	0.147
sequence_322	GO:0006163	0.140
sequence_322	GO:0009150	0.133
sequence_322	GO:0006164	0.265
sequence_322	GO:0072522	0.256
sequence_322	GO:0009259	0.136
sequence_322	GO:0009260	0.231
sequence_322	GO:0046034	0.258
sequence_322	GO:0006091	0.104
sequence_322	GO:0009206	0.293
sequence_322	GO:0009141	0.316
sequence_322	GO:0009145	0.301
sequence_322	GO:0009142	0.305
sequence_322	GO:0009201	0.301
sequence_322	GO:0009144	0.312
sequence_322	GO:0006754	0.292
sequence_322	GO:0009205	0.292
sequence_322	GO:0009199	0.302
sequence_322	GO:0009060	0.113
sequence_322	GO:0006119	0.108
sequence_322	GO:0045333	0.107
sequence_322	GO:0015985	0.310
sequence_322	GO:1902600	0.418
sequence_322	GO:0015986	0.293
sequence_322	GO:0045851	0.121
sequence_322	GO:0051453	0.133
sequence_322	GO:0051452	0.119
sequence_322	GO:0030641	0.126
sequence_322	GO:0006885	0.104
sequence_322	GO:0071973	0.118
sequence_322	GO:0044781	0.184
sequence_322	GO:0044780	0.214
sequence_322	GO:0007035	0.138
sequence_650	GO:0050794	0.169
sequence_650	GO:0009987	0.950
sequence_650	GO:0065007	0.298
sequence_650	GO:0050789	0.178
sequence_650	GO:0050896	0.129
sequence_650	GO:0008152	0.357
sequence_650	GO:0071840	0.379
sequence_650	GO:0045184	0.133
sequence_650	GO:0016043	0.399
sequence_650	GO:0051641	0.220
sequence_650	GO:0071705	0.142
sequence_650	GO:0008104	0.177
sequence_650	GO:0015031	0.101
sequence_650	GO:0006996	0.218
sequence_650	GO:0070727	0.105
sequence_650	GO:0034613	0.112
sequence_650	GO:0033036	0.105
sequence_650	GO:0051179	0.756
sequence_650	GO:0051649	0.172
sequence_650	GO:0046907	0.125
sequence_650	GO:0051234	0.710
sequence_650	GO:0006810	0.709
sequence_650	GO:0043170	0.170
sequence_650	GO:0071704	0.277
sequence_650	GO:0010467	0.106
sequence_650	GO:1901564	0.454
sequence_650	GO:0006807	0.418
sequence_650	GO:0019538	0.226
sequence_650	GO:0044238	0.294
sequence_650	GO:0006793	0.158
sequence_650	GO:0044267	0.161
sequence_650	GO:0044260	0.144
sequence_650	GO:0006796	0.153
sequence_650	GO:0044237	0.363
sequence_650	GO:1901576	0.238
sequence_650	GO:0044271	0.253
sequence_650	GO:0034641	0.169
sequence_650	GO:0009058	0.252
sequence_650	GO:0044249	0.255
sequence_650	GO:0034645	0.123
sequence_650	GO:0009059	0.120
sequence_650	GO:0034654	0.233
sequence_650	GO:0019438	0.140
sequence_650	GO:0046483	0.108
sequence_650	GO:0006139	0.153
sequence_650	GO:0018130	0.149
sequence_650	GO:0006928	0.101
sequence_650	GO:0006812	0.627
sequence_650	GO:0098662	0.644
sequence_650	GO:0065008	0.139
sequence_650	GO:0098655	0.639
sequence_650	GO:0098660	0.627
sequence_650	GO:0030001	0.124
sequence_650	GO:0034220	0.555
sequence_650	GO:0055085	0.592
sequence_650	GO:0006811	0.495
sequence_650	GO:0022607	0.305
sequence_650	GO:0044085	0.280
